_id,name_en,name_ru,name_uk
2010191,Marfino,Марфино,Марфино
2010192,Prechistoe,Пречистое,Пречистое
2010193,Makarovo,Макарово,Макарово
2010194,Piscalkino,Пищалкино,Пищалкино
2010195,Purshevo,Пуршево,Пуршево
2010196,Rodionovo,Родионово,Родионово
2010197,Maslovo,Маслово,Маслово
2010198,Nekouz,Некоуз,Некоуз
2010199,Shestihino,Шестихино,Шестихино
2010200,Vyliu,Вылью,Вылью
2010201,Volga,Волга,Волга
2010202,Kobostovo,Кобостово,Кобостово
2010203,Tihmenevo,Тихменево,Тихменево
2010204,Lom,Лом,Лом
2010205,Vaulovo,Ваулово,Ваулово
2010206,Chebakovo,Чебаково,Чебаково
2010207,Preduzlov,Предузловой,Предузловой
2010208,Posna,Посна,Посна
2010209,Ropcha,Ропча,Ропча
2010210,Mikun,Микунь,Микунь
2010211,Isakogorka,Исакогорка,Исакогорка
2010212,Liutovo,Лютово,Лютово
2010213,Tosciha,Тощиха,Тощиха
2010214,Burmakino,Бурмакино,Бурмакино
2010215,Nerehta,Нерехта,Нерехта
2010216,Panteleevo,Пантелеево,Пантелеево
2010217,Putiatino,Путятино,Путятино
2010218,Puchkovskii,Пучковский,Пучковский
2010219,Utkino,Уткино,Уткино
2010220,Niandoma,Няндома,Няндома
2010221,Brusenica,Брусеница,Брусеница
2010222,Iles,Илес,Илес
2010223,Kozmodem,Козьмодемьянск,Козьмодемьянск
2010224,Koromyslov,Коромыслово,Коромыслово
2010225,Semibratov,Семибратово,Семибратово
2010226,Rostov Iar,Ростов-Ярославский,Ростов-Ярославский
2010227,Petrovsk,Петровск,Петровск
2010228,Silnicy,Сильницы,Сильницы
2010229,Itlar,Итларь,Итларь
2010230,Obozerskaia,Обозерская,Обозерская
2010231,Beklemishev,Беклемишево,Беклемишево
2010232,Riazancevo,Рязанцево,Рязанцево
2010233,Shushkovo,Шушково,Шушково
2010234,Berendeevo,Берендеево,Берендеево
2010235,Balakirevo,Балакирево,Балакирево
2010236,Semenovsk,Семеновский,Семеновский
2010237,Shabalino,Шабалино,Шабалино
2010238,Bliny,Блины,Блины
2010239,Krutenskii,Крутенский,Крутенский
2010240,Pechora,Печора,Печора
2010241,Gostovskaia,Гостовская,Гостовская
2010242,Metil,Метил,Метил
2010243,Suprotivn,Супротивный,Супротивный
2010244,Ponazyrevo,Поназырево,Поназырево
2010245,Burunduchih,Бурундучиха,Бурундучиха
2010246,Iakshanga,Якшанга,Якшанга
2010247,Zebliaki,Зебляки,Зебляки
2010248,Sokolovsk,Соколовский,Соколовский
2010249,Sharia,Шарья,Шарья
2010250,Rybinsk-Pass,Рыбинск-Пасс,Рыбинск-Пасс
2010251,Shekshema,Шекшема,Шекшема
2010252,Vocherovo,Вочерово,Вочерово
2010253,Unja,Унжа,Унжа
2010254,Manturovo,Мантурово,Мантурово
2010255,Abrosimovo,Абросимово,Абросимово
2010256,Nelsha,Нельша,Нельша
2010257,Neia,Нея,Нея
2010258,Elenskii,Еленский,Еленский
2010259,Nomja,Номжа,Номжа
2010260,Svecha,Свеча,Свеча
2010261,Nik Poloma,Николо-Полома,Николо-Полома
2010262,Tchanikovo,Тчаниково,Тчаниково
2010263,Nik Ugol,Николо-Угол,Николо-Угол
2010264,Antropovo,Антропово,Антропово
2010265,Monakovo,Монаково,Монаково
2010266,Loparevo,Лопарево,Лопарево
2010267,Krasilnik,Красильниково,Красильниково
2010268,Bogchina,Богчина,Богчина
2010269,Galich,Галич,Галич
2010270,Sosnogorsk,Сосногорск,Сосногорск
2010271,Hramki,Храмки,Храмки
2010272,Rossolovo,Россолово,Россолово
2010273,Veksa,Векса,Векса
2010274,Mahrovo,Махрово,Махрово
2010275,Korega,Корега,Корега
2010276,Brodni,Бродни,Бродни
2010277,Kazarinovo,Казариново,Казариново
2010278,Seksha,Секша,Секша
2010279,Liubim,Любим,Любим
2010280,Syktyvkar,Сыктывкар,Сыктывкар
2010281,Jarok,Жарок,Жарок
2010282,Sot,Соть,Соть
2010283,Lunka,Лунка,Лунка
2010284,Vostoshma,Востошма,Востошма
2010285,Tebza,Тебза,Тебза
2010286,Pervushino,Первушино,Первушино
2010287,Sudislavl,Судиславль,Судиславль
2010288,Meza,Меза,Меза
2010289,Drovinki,Дровинки,Дровинки
2010290,Cherepovec 1,Череповец 1,Череповец 1
2010291,Karimovo,Каримово,Каримово
2010292,Kosmynino,Космынино,Космынино
2010293,Armenki,Арменки,Арменки
2010294,Furmanov,Фурманов,Фурманов
2010296,Vichuga,Вичуга,Вичуга
2010297,Gorkino,Горкино,Горкино
2010298,Kaminskii,Каминский,Каминский
2010299,Ermolino,Ермолино,Ермолино
2010300,Vejaika,Вежайка,Вежайка
2010301,Kohma,Кохма,Кохма
2010302,Shuia,Шуя,Шуя
2010303,Ladygino,Ладыгино,Ладыгино
2010304,Shorygino,Шорыгино,Шорыгино
2010305,Savino,Савино,Савино
2010306,Bolshakovo,Большаково,Большаково
2010307,Obolsunovo,Оболсуново,Оболсуново
2010308,Teikovo,Тейково,Тейково
2010309,Iakshinskii,Якшинский,Якшинский
2010310,Iurev Pol,Юрьев-Польский,Юрьев-Польский
2010311,Nerl,Нерль,Нерль
2010312,Petrovskaia,Петровская,Петровская
2010313,Gavr Posad,Гаврилов Посад,Гаврилов Посад
2010314,Starkovo,Старково,Старково
2010315,Lednevo,Леднево,Леднево
2010316,Bavleny,Бавлены,Бавлены
2010317,Kolchugino,Кольчугино,Кольчугино
2010318,Jeldybino,Желдыбино,Желдыбино
2010319,Kiprevo,Кипрево,Кипрево
2010320,Severodv,Северодвинск,Северодвинск
2010321,Savvatiia,Савватия,Савватия
2010322,Brantovka,Брантовка,Брантовка
2010323,Vezdino,Вездино,Вездино
2010324,Danilov,Данилов,Данилов
2010325,Ust Vym,Усть-Вымь,Усть-Вымь
2010326,Harp Sev S,Харп Северное Сияние,Харп Северное Сияние
2010327,Ejovo,Ежово,Ежово
2010328,Varakinsk,Варакинский,Варакинский
2010329,Ejva,Эжва,Эжва
2010330,Usinsk,Усинск,Усинск
2010331,Privodino,Приводино,Приводино
2010332,Iukost,Юкост,Юкост
2010333,B Slobodka,Большая Слободка,Большая Слободка
2010335,Iazel,Язель,Язель
2010338,Gar,Гарь,Гарь
2010340,Cherpaki,Черпаки,Черпаки
2010341,Kaliakuria,Калякурья,Калякурья
2010342,Timme,Тимме,Тимме
2010343,Siia,Сия,Сия
2010344,Karpog Tov,Карпогоры Товарные,Карпогоры Товарные
2010345,Dunaika,Дунайка,Дунайка
2010346,Lipov Gora,Липовая Гора,Липовая Гора
2010347,Rybins Tov,Рыбинск Товарный,Рыбинск Товарный
2010349,Korobovscin,Коробовщинская,Коробовщинская
2010351,Cherepov 2,Череповец 2,Череповец 2
2010353,Ver Sinega,Верхняя Синега,Верхняя Синега
2010354,Siliutinsk,Силютинский,Силютинский
2010355,Bp 1264 Km,Блок Пост 1264 Км,Блок Пост 1264 Км
2010356,Bp 1266 Km,Блок Пост 1266 Км,Блок Пост 1266 Км
2010359,Edva,Едва,Едва
2010362,Vel Ustiug,Великий Устюг,Великий Устюг
2010363,Chemkosael,Чомкосаель,Чомкосаель
2010364,Kemdor,Кэмдор,Кэмдор
2010365,Verhneijem,Верхнеижемская,Верхнеижемская
2010366,Nibel,Нибель,Нибель
2010367,Soiva,Сойва,Сойва
2010368,Omra,Омра,Омра
2010369,Troick Pech,Троицко-Печорск,Троицко-Печорск
2010379,Depo,Депо,Депо
2010400,Archangelsk,Архангельск Город,Архангельск Город
2010405,Rzd 1008Km,Раз'езд 1008 Км,Раз'езд 1008 Км
2010406,Rzd 1014Km,Раз'езд 1014 Км,Раз'езд 1014 Км
2010407,Rzd 1028Km,Раз'езд 1028 Км,Раз'езд 1028 Км
2010408,Rzd 1049Km,Раз'езд 1049 Км,Раз'езд 1049 Км
2010409,Rzd 1059Km,Раз'езд 1059 Км,Раз'езд 1059 Км
2010410,,Раз'езд 1064 Км,Раз'езд 1064 Км
2010411,,,Раз'езд 1076 Км
2010412,,Платформа 1092 Км,Платформа 1092 Км
2010430,Pl 102 Km,Платформа 102 Км,Платформа 102 Км
2010801,Kocheniatino,Коченятино,Коченятино
2010802,Chebsara,Чебсара,Чебсара
2010803,Bagrimovo,Багримово,Багримово
2010804,Reka,Река,Река
2010805,Sosnovcy,Сосновцы,Сосновцы
2010806,,Рзд 16 Км,Рзд 16 Км
2010809,Dogadcevo,Догадцево,Догадцево
2010811,Neverovo,Неверово,Неверово
2010813,Kudriavcevo,Кудрявцево,Кудрявцево
2010815,Prosvet,Просвет,Просвет
2010817,Gavril Iam,Гаврилов Ям,Гаврилов Ям
2010819,Levcovo,Левцово,Левцово
2010823,Hojaevo,Хожаево,Хожаево
2010824,Chahlovo,Чахлово,Чахлово
2010825,Vojskaia,Вожская,Вожская
2010826,Cibirino,Цибирино,Цибирино
2010827,Roksha,Рокша,Рокша
2010828,Burdukovo,Бурдуково,Бурдуково
2010829,Volockoi,Волоцкой,Волоцкой
2010830,Moshnino,Мошнино,Мошнино
2010838,Vatsa,Ватса,Ватса
2010839,Miasnikovka,Мясниковка,Мясниковка
2010840,Sob,Собь,Собь
2010841,Uvod,Уводь,Уводь
2010844,Ivanovo S,Иваново Сорт,Иваново Сорт
2010845,Olarevo,Оларево,Оларево
2010846,Perhino,Перхино,Перхино
2010848,Zaionikiev,Заионикиево,Заионикиево
2010851,Puncevo,Пунцево,Пунцево
2010854,Bugry Pol,Бугры-Полярные,Бугры-Полярные
2010860,Skomorohov,Скоморохово,Скоморохово
2010867,Panovka,Пановка,Пановка
2010871,Pachevskii,Пачевский,Пачевский
2010872,Scipahovsk,Щипаховский,Щипаховский
2010955,Pl 101 Km,Платформа 101 Км,Платформа 101 Км
2010956,,Платформа 110 Км,Платформа 110 Км
2010989,,,Разъезд 373 Км
2010990,Kineshma-2,Кинешма-2,Кинешма-2
2010991,Obskaia,Обская,Обская
2011151,Iuras,Юрас,Юрас
2011155,Morskoy Prosp,Морской Проспект,Морской Проспект
2011156,Kudma,Кудьма,Кудьма
2011157,Sot Uima,Сот Уйма,Сот Уйма
2011158,Solza,Солза,Солза
2011160,Nenocsa,Ненокса,Ненокса
2011170,Lukoveckii,Луковецкий,Луковецкий
2011171,Kenica,Кеница,Кеница
2011172,Lodma,Лодьма,Лодьма
2011173,Bakarica,Бакарица,Бакарица
2011174,Rikasiha,Рикасиха,Рикасиха
2011175,Laiskaia,Лайская,Лайская
2011176,Vaskovo,Васьково,Васьково
2011177,Shastinsk.,Шастинский,Шастинский
2011178,Tesovka,Тесовка,Тесовка
2011179,Kost Ruchei,Костринский Ручей,Костринский Ручей
2011180,Letneozers,Летнеозерский,Летнеозерский
2011181,Uticy,Утицы,Утицы
2011183,Shojma,Шожма,Шожма
2011184,Zelenyi,Зеленый,Зеленый
2011185,Shirihanovs,Ширихановский,Ширихановский
2011186,Fevralsk,Февральский,Февральский
2011187,Iun Iaga,Юнь-Яга,Юнь-Яга
2011188,Viktor'el,Виктор'ель,Виктор'ель
2011189,Kykshor,Кыкшор,Кыкшор
2011190,Oshvor,Ошвор,Ошвор
2011191,Pyshor,Пышор,Пышор
2011192,Pernashor,Пернашор,Пернашор
2011193,Baiduk,Байдук,Байдук
2011194,Niur,Нюр,Нюр
2011195,Ugolnyi,Угольный,Угольный
2011196,Ohotpost,Охотпост,Охотпост
2011197,Iz'iaiu,Из'яю,Из'яю
2011198,Djintui,Джинтуй,Джинтуй
